File.ID,Merged,df,logL,logL0,LRT,n,Pval,V(e),V(e).SE,V(G),V(G).SE,V(G)/Vp,V(G)/Vp.SE,Vp,Vp.SE,HistN,heritability,Ngenerations,Iteration,True.Nsnps,Nids,Subset.Within.Iteration,Nsnps,Full.Iteration.ID
Scenario_2_25000_0.4_3_1_100000_1000_5,FALSE,1,-484.83,-506.078,42.496,1000,0.00000000003542,0.508231,0.075765,0.496791,0.088054,0.494309,0.078417,1.005023,0.04679,25000,0.4,3,1,100000,1000,5,100000,Scenario_2_25000_0.4_3_1_100000_1000_5
Scenario_2_25000_0.4_3_1_100000_1000_5,TRUE,1,-484.681,-506.078,42.795,1000,0.00000000003039,0.506602,0.075691,0.498384,0.088051,0.495911,0.078361,1.004986,0.046798,25000,0.4,3,1,100000,1000,5,100000,Scenario_2_25000_0.4_3_1_100000_1000_5
Scenario_2_25000_0.4_3_1_100000_1000_6,FALSE,1,-521.056,-538.119,34.126,1000,0.000000002583,0.556906,0.086696,0.517714,0.098977,0.481765,0.083633,1.07462,0.049859,25000,0.4,3,1,100000,1000,6,100000,Scenario_2_25000_0.4_3_1_100000_1000_6
Scenario_2_25000_0.4_3_1_100000_1000_6,TRUE,1,-520.382,-538.119,35.474,1000,0.000000001293,0.547068,0.086333,0.527562,0.099057,0.490924,0.083395,1.07463,0.049919,25000,0.4,3,1,100000,1000,6,100000,Scenario_2_25000_0.4_3_1_100000_1000_6
Scenario_2_25000_0.4_3_1_100000_1000_7,FALSE,1,-477.72,-497.569,39.697,1000,0.0000000001483,0.522577,0.075176,0.464229,0.086047,0.470436,0.078872,0.986806,0.045769,25000,0.4,3,1,100000,1000,7,100000,Scenario_2_25000_0.4_3_1_100000_1000_7
Scenario_2_25000_0.4_3_1_100000_1000_7,TRUE,1,-477.583,-497.569,39.971,1000,0.0000000001289,0.520842,0.075128,0.465963,0.08608,0.472194,0.078846,0.986805,0.04578,25000,0.4,3,1,100000,1000,7,100000,Scenario_2_25000_0.4_3_1_100000_1000_7
Scenario_2_25000_0.4_3_1_100000_1000_8,FALSE,1,-444.942,-454.121,18.358,1000,0.00000915,0.603572,0.075427,0.303302,0.079725,0.334447,0.083629,0.906874,0.041384,25000,0.4,3,1,100000,1000,8,100000,Scenario_2_25000_0.4_3_1_100000_1000_8
Scenario_2_25000_0.4_3_1_100000_1000_8,TRUE,1,-444.922,-454.121,18.398,1000,0.000008964,0.603255,0.075419,0.303617,0.079732,0.334796,0.083628,0.906873,0.041386,25000,0.4,3,1,100000,1000,8,100000,Scenario_2_25000_0.4_3_1_100000_1000_8
Scenario_2_25000_0.4_3_1_100000_1000_9,FALSE,1,-500.446,-517.917,34.943,1000,0.000000001697,0.545029,0.081238,0.486455,0.092645,0.471607,0.081561,1.031483,0.047831,25000,0.4,3,1,100000,1000,9,100000,Scenario_2_25000_0.4_3_1_100000_1000_9
Scenario_2_25000_0.4_3_1_100000_1000_9,TRUE,1,-499.585,-517.917,36.665,1000,0.0000000007013,0.533985,0.080766,0.497379,0.092657,0.482254,0.081227,1.031364,0.047888,25000,0.4,3,1,100000,1000,9,100000,Scenario_2_25000_0.4_3_1_100000_1000_9
Scenario_2_25000_0.4_3_1_100000_250_1,FALSE,1,-137.806,-138.479,1.347,250,0.1229,0.635765,0.331112,0.461696,0.342635,0.420695,0.304572,1.097461,0.099342,25000,0.4,3,1,100000,250,1,100000,Scenario_2_25000_0.4_3_1_100000_250_1
Scenario_2_25000_0.4_3_1_100000_250_1,TRUE,1,-137.759,-138.479,1.442,250,0.1149,0.621887,0.329479,0.47575,0.341753,0.433431,0.303253,1.097637,0.099414,25000,0.4,3,1,100000,250,1,100000,Scenario_2_25000_0.4_3_1_100000_250_1
Scenario_2_25000_0.4_3_1_100000_250_10,FALSE,1,-132.074,-132.571,0.994,250,0.1594,0.715425,0.322839,0.326334,0.324295,0.313253,0.308053,1.041759,0.093595,25000,0.4,3,1,100000,250,10,100000,Scenario_2_25000_0.4_3_1_100000_250_10
Scenario_2_25000_0.4_3_1_100000_250_10,TRUE,1,-132.038,-132.571,1.066,250,0.1509,0.704233,0.321719,0.337456,0.323727,0.323951,0.307284,1.041689,0.093609,25000,0.4,3,1,100000,250,10,100000,Scenario_2_25000_0.4_3_1_100000_250_10
Scenario_2_25000_0.4_3_1_100000_250_2,FALSE,1,-135.871,-136.365,0.987,250,0.1602,0.700073,0.335544,0.376311,0.341508,0.349606,0.312406,1.076383,0.097007,25000,0.4,3,1,100000,250,2,100000,Scenario_2_25000_0.4_3_1_100000_250_2
Scenario_2_25000_0.4_3_1_100000_250_2,TRUE,1,-135.859,-136.365,1.011,250,0.1573,0.695604,0.335272,0.380815,0.341488,0.35378,0.312253,1.076419,0.097025,25000,0.4,3,1,100000,250,2,100000,Scenario_2_25000_0.4_3_1_100000_250_2
Scenario_2_25000_0.4_3_1_100000_250_3,FALSE,1,-146.704,-148.187,2.965,250,0.04254,0.564005,0.34338,0.618438,0.360232,0.523017,0.293812,1.182443,0.10722,25000,0.4,3,1,100000,250,3,100000,Scenario_2_25000_0.4_3_1_100000_250_3
Scenario_2_25000_0.4_3_1_100000_250_3,TRUE,1,-146.702,-148.187,2.969,250,0.04244,0.563625,0.343354,0.61882,0.360227,0.523339,0.293793,1.182445,0.107222,25000,0.4,3,1,100000,250,3,100000,Scenario_2_25000_0.4_3_1_100000_250_3
Scenario_2_25000_0.4_3_1_100000_250_4,FALSE,1,-138.484,-144.042,11.115,250,0.0004281,0.000001,0.258024,1.144342,0.301272,0.999999,0.225477,1.144343,0.105656,25000,0.4,3,1,100000,250,4,100000,Scenario_2_25000_0.4_3_1_100000_250_4
Scenario_2_25000_0.4_3_1_100000_250_4,TRUE,1,-138.366,-144.042,11.353,250,0.0003767,0.000001,0.258247,1.143989,0.301245,0.999999,0.225742,1.14399,0.105597,25000,0.4,3,1,100000,250,4,100000,Scenario_2_25000_0.4_3_1_100000_250_4
Scenario_2_25000_0.4_3_1_100000_250_5,FALSE,1,-119.498,-120.002,1.008,250,0.1577,0.628608,0.31115,0.314081,0.314597,0.333175,0.329794,0.942689,0.084803,25000,0.4,3,1,100000,250,5,100000,Scenario_2_25000_0.4_3_1_100000_250_5
Scenario_2_25000_0.4_3_1_100000_250_5,TRUE,1,-119.499,-120.002,1.007,250,0.1578,0.628774,0.311147,0.313915,0.314584,0.333,0.329786,0.942689,0.084803,25000,0.4,3,1,100000,250,5,100000,Scenario_2_25000_0.4_3_1_100000_250_5
Scenario_2_25000_0.4_3_1_100000_250_6,FALSE,1,-132.48,-136.372,7.784,250,0.002635,0.252686,0.268335,0.817635,0.296527,0.763916,0.254212,1.070321,0.097977,25000,0.4,3,1,100000,250,6,100000,Scenario_2_25000_0.4_3_1_100000_250_6
Scenario_2_25000_0.4_3_1_100000_250_6,TRUE,1,-132.405,-136.372,7.934,250,0.002426,0.246567,0.267104,0.823557,0.295603,0.769591,0.253063,1.070124,0.097981,25000,0.4,3,1,100000,250,6,100000,Scenario_2_25000_0.4_3_1_100000_250_6
Scenario_2_25000_0.4_3_1_100000_250_7,FALSE,1,-122.724,-124.941,4.435,250,0.01761,0.372165,0.282112,0.606422,0.299616,0.619691,0.291903,0.978588,0.088896,25000,0.4,3,1,100000,250,7,100000,Scenario_2_25000_0.4_3_1_100000_250_7
Scenario_2_25000_0.4_3_1_100000_250_7,TRUE,1,-122.719,-124.941,4.445,250,0.0175,0.371716,0.281999,0.606852,0.299522,0.620143,0.291793,0.978569,0.088895,25000,0.4,3,1,100000,250,7,100000,Scenario_2_25000_0.4_3_1_100000_250_7
Scenario_2_25000_0.4_3_1_100000_250_8,FALSE,1,-107.465,-108.539,2.149,250,0.07135,0.457883,0.260102,0.402636,0.269731,0.467899,0.304945,0.860519,0.077828,25000,0.4,3,1,100000,250,8,100000,Scenario_2_25000_0.4_3_1_100000_250_8
Scenario_2_25000_0.4_3_1_100000_250_8,TRUE,1,-107.462,-108.539,2.155,250,0.07104,0.457189,0.260035,0.403335,0.269701,0.468708,0.304878,0.860524,0.077831,25000,0.4,3,1,100000,250,8,100000,Scenario_2_25000_0.4_3_1_100000_250_8
Scenario_2_25000_0.4_3_1_100000_250_9,FALSE,1,-129.243,-129.533,0.58,250,0.2232,0.792781,0.31057,0.224652,0.307701,0.220802,0.300759,1.017433,0.091306,25000,0.4,3,1,100000,250,9,100000,Scenario_2_25000_0.4_3_1_100000_250_9
Scenario_2_25000_0.4_3_1_100000_250_9,TRUE,1,-129.218,-129.533,0.629,250,0.2138,0.783307,0.310119,0.234073,0.307728,0.230075,0.300649,1.01738,0.091314,25000,0.4,3,1,100000,250,9,100000,Scenario_2_25000_0.4_3_1_100000_250_9
Scenario_2_25000_0.4_3_1_100000_2500_1,FALSE,1,-1168.757,-1255.837,174.16,2500,0,0.557476,0.036064,0.443752,0.045472,0.443208,0.038662,1.001228,0.030485,25000,0.4,3,1,100000,2500,1,100000,Scenario_2_25000_0.4_3_1_100000_2500_1
Scenario_2_25000_0.4_3_1_100000_2500_1,TRUE,1,-1165.875,-1255.837,179.923,2500,0,0.549843,0.035903,0.451303,0.045616,0.450786,0.038594,1.001146,0.030543,25000,0.4,3,1,100000,2500,1,100000,Scenario_2_25000_0.4_3_1_100000_2500_1
Scenario_2_25000_0.4_3_1_100000_2500_10,FALSE,1,-1197.365,-1268.794,142.858,2500,0,0.60796,0.037419,0.403396,0.04505,0.398866,0.03901,1.011355,0.030425,25000,0.4,3,1,100000,2500,10,100000,Scenario_2_25000_0.4_3_1_100000_2500_10
Scenario_2_25000_0.4_3_1_100000_2500_10,TRUE,1,-1196.882,-1268.794,143.823,2500,0,0.60646,0.037391,0.404899,0.045084,0.400352,0.039005,1.011359,0.030437,25000,0.4,3,1,100000,2500,10,100000,Scenario_2_25000_0.4_3_1_100000_2500_10
Scenario_2_25000_0.4_3_1_100000_2500_2,FALSE,1,-1154.575,-1259.619,210.088,2500,0,0.516664,0.03469,0.485507,0.045495,0.484456,0.03752,1.002171,0.030752,25000,0.4,3,1,100000,2500,2,100000,Scenario_2_25000_0.4_3_1_100000_2500_2
Scenario_2_25000_0.4_3_1_100000_2500_2,TRUE,1,-1153.759,-1259.619,211.719,2500,0,0.514928,0.034638,0.48712,0.045502,0.486124,0.037485,1.002047,0.030759,25000,0.4,3,1,100000,2500,2,100000,Scenario_2_25000_0.4_3_1_100000_2500_2
Scenario_2_25000_0.4_3_1_100000_2500_3,FALSE,1,-1184.767,-1270.623,171.713,2500,0,0.580419,0.036371,0.427419,0.04478,0.424095,0.038294,1.007838,0.03044,25000,0.4,3,1,100000,2500,3,100000,Scenario_2_25000_0.4_3_1_100000_2500_3
Scenario_2_25000_0.4_3_1_100000_2500_3,TRUE,1,-1181.789,-1270.623,177.668,2500,0,0.572618,0.036206,0.434949,0.044921,0.431682,0.038241,1.007566,0.030489,25000,0.4,3,1,100000,2500,3,100000,Scenario_2_25000_0.4_3_1_100000_2500_3
Scenario_2_25000_0.4_3_1_100000_2500_4,FALSE,1,-1176.071,-1234.794,117.445,2500,0,0.635902,0.036916,0.347166,0.042335,0.353146,0.038676,0.983069,0.029214,25000,0.4,3,1,100000,2500,4,100000,Scenario_2_25000_0.4_3_1_100000_2500_4
Scenario_2_25000_0.4_3_1_100000_2500_4,TRUE,1,-1173.193,-1234.794,123.202,2500,0,0.626336,0.036767,0.356747,0.042597,0.362886,0.038712,0.983083,0.029284,25000,0.4,3,1,100000,2500,4,100000,Scenario_2_25000_0.4_3_1_100000_2500_4
Scenario_2_25000_0.4_3_1_100000_2500_5,FALSE,1,-1151.141,-1233.249,164.216,2500,0,0.570963,0.035415,0.407469,0.043159,0.416451,0.03822,0.978432,0.029456,25000,0.4,3,1,100000,2500,5,100000,Scenario_2_25000_0.4_3_1_100000_2500_5
Scenario_2_25000_0.4_3_1_100000_2500_5,TRUE,1,-1148.16,-1233.249,170.177,2500,0,0.563255,0.035249,0.414893,0.043293,0.424162,0.038166,0.978148,0.029502,25000,0.4,3,1,100000,2500,5,100000,Scenario_2_25000_0.4_3_1_100000_2500_5
Scenario_2_25000_0.4_3_1_100000_2500_6,FALSE,1,-1162.86,-1264.532,203.345,2500,0,0.536238,0.035224,0.468069,0.045497,0.466062,0.037894,1.004307,0.030741,25000,0.4,3,1,100000,2500,6,100000,Scenario_2_25000_0.4_3_1_100000_2500_6
Scenario_2_25000_0.4_3_1_100000_2500_6,TRUE,1,-1162.404,-1264.532,204.257,2500,0,0.535226,0.035197,0.469016,0.045507,0.467035,0.037879,1.004242,0.030746,25000,0.4,3,1,100000,2500,6,100000,Scenario_2_25000_0.4_3_1_100000_2500_6
Scenario_2_25000_0.4_3_1_100000_2500_7,FALSE,1,-1174.006,-1254.373,160.734,2500,0,0.576241,0.03606,0.422868,0.044383,0.423245,0.038299,0.999108,0.030178,25000,0.4,3,1,100000,2500,7,100000,Scenario_2_25000_0.4_3_1_100000_2500_7
Scenario_2_25000_0.4_3_1_100000_2500_7,TRUE,1,-1170.647,-1254.373,167.452,2500,0,0.567208,0.03586,0.431705,0.044535,0.432175,0.03822,0.998912,0.030238,25000,0.4,3,1,100000,2500,7,100000,Scenario_2_25000_0.4_3_1_100000_2500_7
Scenario_2_25000_0.4_3_1_100000_2500_8,FALSE,1,-1142.171,-1248.671,212.999,2500,0,0.512455,0.034621,0.478998,0.045329,0.483127,0.037871,0.991453,0.030436,25000,0.4,3,1,100000,2500,8,100000,Scenario_2_25000_0.4_3_1_100000_2500_8
Scenario_2_25000_0.4_3_1_100000_2500_8,TRUE,1,-1138.941,-1248.671,219.46,2500,0,0.50517,0.034433,0.485981,0.045409,0.49032,0.037752,0.991151,0.03048,25000,0.4,3,1,100000,2500,8,100000,Scenario_2_25000_0.4_3_1_100000_2500_8
Scenario_2_25000_0.4_3_1_100000_2500_9,FALSE,1,-1193.508,-1257.741,128.466,2500,0,0.630092,0.037231,0.371103,0.043479,0.37066,0.038623,1.001195,0.029876,25000,0.4,3,1,100000,2500,9,100000,Scenario_2_25000_0.4_3_1_100000_2500_9
Scenario_2_25000_0.4_3_1_100000_2500_9,TRUE,1,-1193.123,-1257.741,129.236,2500,0,0.628919,0.037209,0.372252,0.043505,0.371817,0.038622,1.001171,0.029884,25000,0.4,3,1,100000,2500,9,100000,Scenario_2_25000_0.4_3_1_100000_2500_9
Scenario_2_25000_0.4_3_1_100000_500_1,FALSE,1,-247.948,-256.357,16.819,500,0.00002056,0.354917,0.145927,0.658084,0.164809,0.649638,0.147618,1.013001,0.065925,25000,0.4,3,1,100000,500,1,100000,Scenario_2_25000_0.4_3_1_100000_500_1
Scenario_2_25000_0.4_3_1_100000_500_1,TRUE,1,-247.906,-256.357,16.902,500,0.00001968,0.353705,0.145792,0.659248,0.164725,0.650818,0.14749,1.012953,0.065926,25000,0.4,3,1,100000,500,1,100000,Scenario_2_25000_0.4_3_1_100000_500_1
Scenario_2_25000_0.4_3_1_100000_500_10,FALSE,1,-232.259,-235.239,5.96,500,0.007316,0.598388,0.140431,0.333644,0.145646,0.357975,0.151204,0.932032,0.059671,25000,0.4,3,1,100000,500,10,100000,Scenario_2_25000_0.4_3_1_100000_500_10
Scenario_2_25000_0.4_3_1_100000_500_10,TRUE,1,-232.223,-235.239,6.033,500,0.007021,0.596141,0.140376,0.335897,0.14571,0.36039,0.151203,0.932038,0.05968,25000,0.4,3,1,100000,500,10,100000,Scenario_2_25000_0.4_3_1_100000_500_10
Scenario_2_25000_0.4_3_1_100000_500_2,FALSE,1,-253.594,-258.43,9.672,500,0.0009355,0.471207,0.157406,0.557585,0.173091,0.54198,0.156861,1.028792,0.066814,25000,0.4,3,1,100000,500,2,100000,Scenario_2_25000_0.4_3_1_100000_500_2
Scenario_2_25000_0.4_3_1_100000_500_2,TRUE,1,-253.554,-258.43,9.751,500,0.0008962,0.469165,0.157227,0.559655,0.173009,0.543978,0.156695,1.02882,0.066826,25000,0.4,3,1,100000,500,2,100000,Scenario_2_25000_0.4_3_1_100000_500_2
Scenario_2_25000_0.4_3_1_100000_500_3,FALSE,1,-195.982,-206.639,21.314,500,0.00000195,0.28414,0.109709,0.543504,0.126897,0.656688,0.136535,0.827644,0.054214,25000,0.4,3,1,100000,500,3,100000,Scenario_2_25000_0.4_3_1_100000_500_3
Scenario_2_25000_0.4_3_1_100000_500_3,TRUE,1,-195.772,-206.639,21.733,500,0.000001567,0.279585,0.109298,0.547921,0.126705,0.662136,0.136057,0.827506,0.054229,25000,0.4,3,1,100000,500,3,100000,Scenario_2_25000_0.4_3_1_100000_500_3
Scenario_2_25000_0.4_3_1_100000_500_4,FALSE,1,-227.103,-227.784,1.363,500,0.1215,0.777737,0.12761,0.126431,0.120949,0.139832,0.133018,0.904168,0.057318,25000,0.4,3,1,100000,500,4,100000,Scenario_2_25000_0.4_3_1_100000_500_4
Scenario_2_25000_0.4_3_1_100000_500_4,TRUE,1,-227.098,-227.784,1.373,500,0.1207,0.777204,0.127624,0.126959,0.120995,0.140416,0.133063,0.904163,0.057319,25000,0.4,3,1,100000,500,4,100000,Scenario_2_25000_0.4_3_1_100000_500_4
Scenario_2_25000_0.4_3_1_100000_500_5,FALSE,1,-252.261,-258.298,12.074,500,0.0002557,0.470681,0.154215,0.550679,0.168658,0.539163,0.154329,1.02136,0.066098,25000,0.4,3,1,100000,500,5,100000,Scenario_2_25000_0.4_3_1_100000_500_5
Scenario_2_25000_0.4_3_1_100000_500_5,TRUE,1,-252.222,-258.298,12.151,500,0.0002453,0.469117,0.154076,0.552219,0.16859,0.540683,0.154207,1.021337,0.066103,25000,0.4,3,1,100000,500,5,100000,Scenario_2_25000_0.4_3_1_100000_500_5
Scenario_2_25000_0.4_3_1_100000_500_6,FALSE,1,-236.267,-239.774,7.014,500,0.004043,0.569954,0.142587,0.378652,0.149436,0.399167,0.151471,0.948606,0.060811,25000,0.4,3,1,100000,500,6,100000,Scenario_2_25000_0.4_3_1_100000_500_6
Scenario_2_25000_0.4_3_1_100000_500_6,TRUE,1,-236.115,-239.774,7.318,500,0.003414,0.562576,0.142065,0.385947,0.149265,0.406893,0.151072,0.948522,0.060832,25000,0.4,3,1,100000,500,6,100000,Scenario_2_25000_0.4_3_1_100000_500_6
Scenario_2_25000_0.4_3_1_100000_500_7,FALSE,1,-249.338,-252.471,6.265,500,0.006157,0.547275,0.163294,0.455504,0.173962,0.454242,0.165654,1.002779,0.064605,25000,0.4,3,1,100000,500,7,100000,Scenario_2_25000_0.4_3_1_100000_500_7
Scenario_2_25000_0.4_3_1_100000_500_7,TRUE,1,-249.164,-252.471,6.614,500,0.005058,0.536095,0.162466,0.466804,0.173665,0.465454,0.164952,1.002899,0.064663,25000,0.4,3,1,100000,500,7,100000,Scenario_2_25000_0.4_3_1_100000_500_7
Scenario_2_25000_0.4_3_1_100000_500_8,FALSE,1,-242.644,-250.226,15.163,500,0.00004931,0.470234,0.133174,0.515419,0.147185,0.522921,0.138333,0.985653,0.063891,25000,0.4,3,1,100000,500,8,100000,Scenario_2_25000_0.4_3_1_100000_500_8
Scenario_2_25000_0.4_3_1_100000_500_8,TRUE,1,-242.398,-250.226,15.655,500,0.00003801,0.46241,0.132615,0.523056,0.147016,0.53077,0.137867,0.985466,0.063917,25000,0.4,3,1,100000,500,8,100000,Scenario_2_25000_0.4_3_1_100000_500_8
Scenario_2_25000_0.4_3_1_100000_500_9,FALSE,1,-236.553,-251.271,29.436,500,0.00000002889,0.243181,0.121807,0.741003,0.145785,0.752911,0.127091,0.984184,0.064638,25000,0.4,3,1,100000,500,9,100000,Scenario_2_25000_0.4_3_1_100000_500_9
Scenario_2_25000_0.4_3_1_100000_500_9,TRUE,1,-236.276,-251.271,29.991,500,0.00000002171,0.238258,0.121179,0.745498,0.145367,0.757807,0.12647,0.983756,0.064627,25000,0.4,3,1,100000,500,9,100000,Scenario_2_25000_0.4_3_1_100000_500_9
Scenario_2_25000_0.4_3_1_100000_5000_1,FALSE,1,-2208.228,-2476.023,535.59,4971,0,0.568919,0.020838,0.419564,0.02864,0.424452,0.023426,0.988483,0.022181,25000,0.4,3,1,100000,5000,1,100000,Scenario_2_25000_0.4_3_1_100000_5000_1
Scenario_2_25000_0.4_3_1_100000_5000_1,TRUE,1,-2204.688,-2476.023,542.67,4971,0,0.565663,0.020787,0.422813,0.0287,0.427742,0.023409,0.988475,0.022209,25000,0.4,3,1,100000,5000,1,100000,Scenario_2_25000_0.4_3_1_100000_5000_1
Scenario_2_25000_0.4_3_1_100000_5000_10,FALSE,1,-2208.24,-2476.023,535.566,4971,0,0.569002,0.020807,0.419419,0.028577,0.424332,0.023374,0.988421,0.022168,25000,0.4,3,1,100000,5000,10,100000,Scenario_2_25000_0.4_3_1_100000_5000_10
Scenario_2_25000_0.4_3_1_100000_5000_10,TRUE,1,-2206.658,-2476.023,538.73,4971,0,0.567703,0.020782,0.420623,0.028593,0.425591,0.023364,0.988326,0.022176,25000,0.4,3,1,100000,5000,10,100000,Scenario_2_25000_0.4_3_1_100000_5000_10
Scenario_2_25000_0.4_3_1_100000_5000_2,FALSE,1,-2204.342,-2476.023,543.362,4971,0,0.564643,0.020782,0.424235,0.028748,0.429006,0.023415,0.988878,0.022231,25000,0.4,3,1,100000,5000,2,100000,Scenario_2_25000_0.4_3_1_100000_5000_2
Scenario_2_25000_0.4_3_1_100000_5000_2,TRUE,1,-2195.311,-2476.023,561.424,4971,0,0.556902,0.020651,0.431695,0.02887,0.436674,0.023365,0.988597,0.022288,25000,0.4,3,1,100000,5000,2,100000,Scenario_2_25000_0.4_3_1_100000_5000_2
Scenario_2_25000_0.4_3_1_100000_5000_3,FALSE,1,-2203.975,-2476.023,544.096,4971,0,0.566016,0.02075,0.421857,0.028605,0.427036,0.023356,0.987873,0.022178,25000,0.4,3,1,100000,5000,3,100000,Scenario_2_25000_0.4_3_1_100000_5000_3
Scenario_2_25000_0.4_3_1_100000_5000_3,TRUE,1,-2200.833,-2476.023,550.38,4971,0,0.56317,0.020704,0.424679,0.028656,0.429903,0.02334,0.98785,0.022201,25000,0.4,3,1,100000,5000,3,100000,Scenario_2_25000_0.4_3_1_100000_5000_3
Scenario_2_25000_0.4_3_1_100000_5000_4,FALSE,1,-2205.242,-2476.023,541.562,4971,0,0.56284,0.020802,0.427553,0.028895,0.431701,0.023448,0.990393,0.022297,25000,0.4,3,1,100000,5000,4,100000,Scenario_2_25000_0.4_3_1_100000_5000_4
Scenario_2_25000_0.4_3_1_100000_5000_4,TRUE,1,-2202.789,-2476.023,546.468,4971,0,0.560574,0.020766,0.429835,0.028936,0.433997,0.023435,0.990409,0.022317,25000,0.4,3,1,100000,5000,4,100000,Scenario_2_25000_0.4_3_1_100000_5000_4
Scenario_2_25000_0.4_3_1_100000_5000_5,FALSE,1,-2205.289,-2476.023,541.469,4971,0,0.564899,0.020778,0.424346,0.028734,0.428959,0.023394,0.989245,0.022235,25000,0.4,3,1,100000,5000,5,100000,Scenario_2_25000_0.4_3_1_100000_5000_5
Scenario_2_25000_0.4_3_1_100000_5000_5,TRUE,1,-2196.8,-2476.023,558.446,4971,0,0.557632,0.020654,0.431338,0.028847,0.436149,0.023347,0.988971,0.022288,25000,0.4,3,1,100000,5000,5,100000,Scenario_2_25000_0.4_3_1_100000_5000_5
Scenario_2_25000_0.4_3_1_100000_5000_6,FALSE,1,-2206.243,-2476.023,539.56,4971,0,0.56438,0.02079,0.425696,0.028798,0.429963,0.023407,0.990076,0.022266,25000,0.4,3,1,100000,5000,6,100000,Scenario_2_25000_0.4_3_1_100000_5000_6
Scenario_2_25000_0.4_3_1_100000_5000_6,TRUE,1,-2196.176,-2476.023,559.695,4971,0,0.555774,0.020641,0.433983,0.028927,0.438474,0.023346,0.989758,0.022329,25000,0.4,3,1,100000,5000,6,100000,Scenario_2_25000_0.4_3_1_100000_5000_6
Scenario_2_25000_0.4_3_1_100000_5000_7,FALSE,1,-2207.038,-2476.023,537.97,4971,0,0.568463,0.020804,0.419639,0.028593,0.424692,0.023389,0.988103,0.022168,25000,0.4,3,1,100000,5000,7,100000,Scenario_2_25000_0.4_3_1_100000_5000_7
Scenario_2_25000_0.4_3_1_100000_5000_7,TRUE,1,-2197.666,-2476.023,556.715,4971,0,0.560372,0.020668,0.427435,0.028722,0.432711,0.02334,0.987807,0.022227,25000,0.4,3,1,100000,5000,7,100000,Scenario_2_25000_0.4_3_1_100000_5000_7
